"","estimation_error","taskisclosed","totalspenttime","activityafterdays","class"
"6360",5,2,0,0,"good"
"6361",5,2,0,0,"good"
"6362",5,2,0,0,"good"
"6363",5,2,0,0,"good"
"6364",5,2,0,0,"good"
"6365",5,2,0,0,"good"
"6366",5,2,0,0,"good"
"6367",35,2,45,0,"bad"
"6368",1.5,4,3.5,0,"good"
"6369",1,0,1,0,"good"
"6370",1,0,1,0,"good"
"6371",1,0,1,0,"good"
"6372",1,0,1,0,"good"
"6373",2,0,0,0,"good"
"6374",35,2,45,1,"bad"
"6375",7,4,9,0,"good"
"6376",7,4,9,0,"good"
"6377",7,4,9,0,"good"
"6378",7,4,9,0,"good"
"6379",7,4,9,0,"good"
"6380",7,4,9,0,"good"
"6381",7,4,9,0,"good"
"6382",7,4,9,0,"good"
"6383",1,5,1,0,"good"
"6384",1,5,1,0,"good"
"6385",0,5,2,0,"good"
"6386",0,5,2,0,"good"
"6387",7,4,9,0,"good"
"6388",7,4,9,0,"good"
"6389",7,4,9,0,"good"
"6390",7,4,9,0,"good"
"6391",1,6,1,0,"good"
"6392",1,6,1,0,"good"
"6393",1,4,3,0,"good"
"6394",1,4,3,0,"good"
"6395",1,0,1,0,"good"
"6396",2,0,0,0,"good"
"6397",1,4,3,0,"good"
"6398",1,5,1,0,"good"
"6399",1,5,1,0,"good"
"6400",2,0,3,0,"good"
"6401",5.5,15,2.5,0,"medium"
"6402",5,2,0,0,"good"
"6403",35,2,45,0,"bad"
"6404",1.5,4,3.5,3,"good"
"6405",1,5,1,0,"good"
"6406",0,5,2,0,"good"
"6407",1,4,3,0,"good"
"6408",1,6,1,0,"good"
"6409",7,4,9,1,"good"
"6410",7,4,9,0,"good"
"6411",1,4,3,1,"good"
"6412",8,0,10,0,"good"
"6413",8,0,10,0,"good"
"6414",8,0,10,0,"good"
"6415",8,0,10,0,"good"
"6416",8,0,10,0,"good"
"6417",8,0,10,0,"good"
"6418",8,0,10,0,"good"
"6419",8,0,10,0,"good"
"6420",8,0,10,0,"good"
"6421",3,0,5,0,"good"
"6422",3,0,5,0,"good"
"6423",3,0,5,0,"good"
"6424",3,0,5,0,"good"
"6425",3,0,5,0,"good"
"6426",3,0,5,0,"good"
"6427",3,0,5,0,"good"
"6428",3,0,5,0,"good"
"6429",3,0,5,0,"good"
"6430",1,5,1,0,"good"
"6431",1,5,1,0,"good"
"6432",1,5,1,0,"good"
"6433",1,5,1,0,"good"
"6434",1,5,1,0,"good"
"6435",1,5,1,0,"good"
"6436",1,5,1,0,"good"
"6437",1,5,1,0,"good"
"6438",0.5,5,1.5,0,"good"
"6439",0.5,5,1.5,0,"good"
"6440",0.5,5,1.5,0,"good"
"6441",0.5,5,1.5,0,"good"
"6442",0.5,5,1.5,0,"good"
"6443",0.5,5,1.5,0,"good"
"6444",0.5,5,1.5,0,"good"
"6445",0.5,5,1.5,0,"good"
"6446",0,5,2,0,"good"
"6447",0,5,2,0,"good"
"6448",0,5,2,0,"good"
"6449",0,5,2,0,"good"
"6450",0,5,2,0,"good"
"6451",0,5,2,0,"good"
"6452",0,5,2,0,"good"
"6453",0,5,2,0,"good"
"6454",1,5,3,0,"good"
"6455",1,5,3,0,"good"
"6456",1,5,3,0,"good"
"6457",1,5,3,0,"good"
"6458",1,5,3,0,"good"
"6459",1,5,3,0,"good"
"6460",1,5,3,0,"good"
"6461",1,5,3,0,"good"
"6462",1,7,3,0,"good"
"6463",1,7,3,0,"good"
"6464",1,7,3,0,"good"
"6465",1,7,3,0,"good"
"6466",1,7,3,0,"good"
"6467",1,7,3,0,"good"
"6468",1,7,3,0,"good"
"6469",1,7,3,0,"good"
"6470",14.5,7,16.5,0,"medium"
"6471",14.5,7,16.5,0,"medium"
"6472",14.5,7,16.5,0,"medium"
"6473",14.5,7,16.5,0,"medium"
"6474",14.5,7,16.5,0,"medium"
"6475",14.5,7,16.5,0,"medium"
"6476",14.5,7,16.5,0,"medium"
"6477",14.5,7,16.5,0,"medium"
"6478",14.5,7,16.5,0,"medium"
"6479",14.5,7,16.5,0,"medium"
"6480",2,8,4,0,"good"
"6481",2,8,4,0,"good"
"6482",2,8,4,0,"good"
"6483",2,8,4,0,"good"
"6484",2,8,4,0,"good"
"6485",2,8,4,0,"good"
"6486",2,8,4,0,"good"
"6487",2,8,4,0,"good"
"6488",0.5,9,1.5,0,"good"
"6489",0.5,9,1.5,0,"good"
"6490",0.5,9,1.5,0,"good"
"6491",0.5,9,1.5,0,"good"
"6492",0.5,9,1.5,0,"good"
"6493",0.5,9,1.5,0,"good"
"6494",0.5,9,1.5,0,"good"
"6495",0.5,9,1.5,0,"good"
"6496",2,10,4,0,"medium"
"6497",2,10,4,0,"medium"
"6498",2,10,4,0,"medium"
"6499",2,10,4,0,"medium"
"6500",2,10,4,0,"medium"
"6501",2,10,4,0,"medium"
"6502",2,10,4,0,"medium"
"6503",2,10,4,0,"medium"
"6504",4.25,9,6.25,0,"good"
"6505",4.25,9,6.25,0,"good"
"6506",4.25,9,6.25,0,"good"
"6507",4.25,9,6.25,0,"good"
"6508",4.25,9,6.25,0,"good"
"6509",4.25,9,6.25,0,"good"
"6510",4.25,9,6.25,0,"good"
"6511",4.25,9,6.25,0,"good"
"6512",4.25,9,6.25,0,"good"
"6513",0,13,2,0,"medium"
"6514",0,13,2,0,"medium"
"6515",0,13,2,0,"medium"
"6516",0,13,2,0,"medium"
"6517",0,13,2,0,"medium"
"6518",0,13,2,0,"medium"
"6519",0,13,2,0,"medium"
"6520",0,13,2,0,"medium"
"6521",1,13,1,0,"medium"
"6522",1,13,1,0,"medium"
"6523",1,13,1,0,"medium"
"6524",1,13,1,0,"medium"
"6525",1,13,1,0,"medium"
"6526",1,13,1,0,"medium"
"6527",1,13,1,0,"medium"
"6528",1,13,1,0,"medium"
"6529",0,13,2,0,"medium"
"6530",0,13,2,0,"medium"
"6531",0,13,2,0,"medium"
"6532",0,13,2,0,"medium"
"6533",0,13,2,0,"medium"
"6534",0,13,2,0,"medium"
"6535",0,13,2,0,"medium"
"6536",0,13,2,0,"medium"
"6537",1,13,3,0,"medium"
"6538",1,13,3,0,"medium"
"6539",1,13,3,0,"medium"
"6540",1,13,3,0,"medium"
"6541",1,13,3,0,"medium"
"6542",1,13,3,0,"medium"
"6543",1,13,3,0,"medium"
"6544",1,13,3,0,"medium"
"6545",1,14,3,0,"medium"
"6546",1,14,3,0,"medium"
"6547",1,14,3,0,"medium"
"6548",1,14,3,0,"medium"
"6549",1,14,3,0,"medium"
"6550",1,14,3,0,"medium"
"6551",1,14,3,0,"medium"
"6552",1,14,3,0,"medium"
"6553",3,14,5,0,"medium"
"6554",3,14,5,0,"medium"
"6555",3,14,5,0,"medium"
"6556",3,14,5,0,"medium"
"6557",3,14,5,0,"medium"
"6558",3,14,5,0,"medium"
"6559",3,14,5,0,"medium"
"6560",3,14,5,0,"medium"
"6561",0.5,14,1.5,0,"medium"
"6562",0.5,14,1.5,0,"medium"
"6563",0.5,14,1.5,0,"medium"
"6564",0.5,14,1.5,0,"medium"
"6565",0.5,14,1.5,0,"medium"
"6566",0.5,14,1.5,0,"medium"
"6567",0.5,14,1.5,0,"medium"
"6568",0.5,14,1.5,0,"medium"
"6569",8,0,10,0,"good"
"6570",3,0,5,1,"good"
"6571",8,0,10,1,"good"
"6572",3,0,5,3,"good"
"6573",0.5,5,1.5,0,"good"
"6574",0.5,5,1.5,0,"good"
"6575",1,5,1,1,"good"
"6576",0,5,2,0,"good"
"6577",1,7,3,0,"good"
"6578",14.5,7,16.5,1,"medium"
"6579",14.5,7,16.5,1,"medium"
"6580",2,8,4,0,"good"
"6581",14.5,7,16.5,0,"medium"
"6582",0.5,9,1.5,0,"good"
"6583",4.25,9,6.25,1,"good"
"6584",2,10,4,0,"medium"
"6585",4.25,9,6.25,3,"good"
"6586",0,13,2,1,"medium"
"6587",0,13,2,0,"medium"
"6588",1,13,3,0,"medium"
"6589",1,13,1,1,"medium"
"6590",3,14,5,0,"medium"
"6591",1,14,3,0,"medium"
"6592",0.5,14,1.5,0,"medium"
"6593",2,24,0,0,"medium"
"6594",2,24,0,0,"medium"
"6595",2,24,0,0,"medium"
"6596",2,24,0,0,"medium"
"6597",2,24,0,0,"medium"
"6598",2,24,0,0,"medium"
"6599",2,24,0,0,"medium"
"6600",2,24,0,0,"medium"
"6601",2,24,0,0,"medium"
"6602",2,24,0,0,"medium"
"6603",2,24,0,0,"medium"
"6604",2,24,0,0,"medium"
"6605",2,24,0,0,"medium"
"6606",2,24,0,0,"medium"
"6607",2,9,0,0,"good"
"6608",2,9,0,0,"good"
"6609",2,9,0,0,"good"
"6610",2,9,0,0,"good"
"6611",2,9,0,0,"good"
"6612",2,9,0,0,"good"
"6613",2,9,0,0,"good"
"6614",2,9,0,0,"good"
"6615",2,9,0,0,"good"
"6616",2,9,0,0,"good"
"6617",2,9,0,0,"good"
"6618",2,9,0,0,"good"
"6619",2,9,0,0,"good"
"6620",2,9,0,0,"good"
"6621",2,11,4,0,"medium"
"6622",2,11,4,0,"medium"
"6623",2,11,4,0,"medium"
"6624",2,11,4,0,"medium"
"6625",2,11,4,0,"medium"
"6626",2,11,4,0,"medium"
"6627",2,11,4,0,"medium"
"6628",0.5,2,1.5,0,"good"
"6629",0.5,2,1.5,0,"good"
"6630",0.5,2,1.5,0,"good"
"6631",0.5,2,1.5,0,"good"
"6632",0.5,2,1.5,0,"good"
"6633",0.5,2,1.5,0,"good"
"6634",0.5,2,1.5,0,"good"
"6635",0.5,2,1.5,0,"good"
"6636",1,2,1,0,"good"
"6637",1,2,1,0,"good"
"6638",1,2,1,0,"good"
"6639",1,2,1,0,"good"
"6640",1,2,1,0,"good"
"6641",1,2,1,0,"good"
"6642",1,2,1,0,"good"
"6643",1,2,1,0,"good"
"6644",3,2,5,0,"good"
"6645",3,2,5,0,"good"
"6646",3,2,5,0,"good"
"6647",3,2,5,0,"good"
"6648",3,2,5,0,"good"
"6649",3,2,5,0,"good"
"6650",3,2,5,0,"good"
"6651",3,2,5,0,"good"
"6652",0,3,2,0,"good"
"6653",2,3,4,0,"good"
"6654",2,3,4,0,"good"
"6655",2,3,4,0,"good"
"6656",2,3,4,0,"good"
"6657",2,3,4,0,"good"
"6658",2,3,4,0,"good"
"6659",2,3,4,0,"good"
"6660",2,3,4,0,"good"
"6661",2,3,4,0,"good"
"6662",7,3,9,0,"good"
"6663",7,3,9,0,"good"
"6664",7,3,9,0,"good"
"6665",7,3,9,0,"good"
"6666",7,3,9,0,"good"
"6667",7,3,9,0,"good"
"6668",7,3,9,0,"good"
"6669",7,3,9,0,"good"
"6670",7,3,9,0,"good"
"6671",3,3,5,0,"good"
"6672",3,3,5,0,"good"
"6673",3,3,5,0,"good"
"6674",3,3,5,0,"good"
"6675",3,3,5,0,"good"
"6676",3,3,5,0,"good"
"6677",3,3,5,0,"good"
"6678",3,3,5,0,"good"
"6679",3,3,5,0,"good"
"6680",2,3,4,0,"good"
"6681",3,3,5,0,"good"
"6682",7,3,9,0,"good"
"6683",14,7,16,0,"medium"
"6684",14,7,16,0,"medium"
"6685",14,7,16,0,"medium"
"6686",14,7,16,0,"medium"
"6687",14,7,16,0,"medium"
"6688",14,7,16,0,"medium"
"6689",14,7,16,0,"medium"
"6690",14,7,16,0,"medium"
"6691",14,7,16,0,"medium"
"6692",14,7,16,0,"medium"
"6693",6,7,8,0,"good"
"6694",6,7,8,0,"good"
"6695",6,7,8,0,"good"
"6696",6,7,8,0,"good"
"6697",6,7,8,0,"good"
"6698",6,7,8,0,"good"
"6699",6,7,8,0,"good"
"6700",6,7,8,0,"good"
"6701",6,7,8,0,"good"
"6702",0,7,2,0,"good"
"6703",0,7,2,0,"good"
"6704",0,7,2,0,"good"
"6705",0,7,2,0,"good"
"6706",0,7,2,0,"good"
"6707",0,7,2,0,"good"
"6708",0,7,2,0,"good"
"6709",0,7,2,0,"good"
"6710",0,7,2,0,"good"
"6711",6,7,8,0,"good"
"6712",6,7,8,0,"good"
"6713",0,7,2,0,"good"
"6714",2,10,4,0,"medium"
"6715",2,10,4,0,"medium"
"6716",2,10,4,0,"medium"
"6717",2,10,4,0,"medium"
"6718",2,10,4,0,"medium"
"6719",2,10,4,0,"medium"
"6720",2,10,4,0,"medium"
"6721",2,10,4,0,"medium"
"6722",2,10,0,0,"medium"
"6723",2,10,0,0,"medium"
"6724",2,10,0,0,"medium"
"6725",2,10,0,0,"medium"
"6726",2,10,0,0,"medium"
"6727",2,10,0,0,"medium"
"6728",2,10,0,0,"medium"
"6729",3,10,5,0,"medium"
"6730",3,10,5,0,"medium"
"6731",3,10,5,0,"medium"
"6732",3,10,5,0,"medium"
"6733",3,10,5,0,"medium"
"6734",3,10,5,0,"medium"
"6735",3,10,5,0,"medium"
"6736",3,10,5,0,"medium"
"6737",8.5,11,10.5,0,"medium"
"6738",8.5,11,10.5,0,"medium"
"6739",8.5,11,10.5,0,"medium"
"6740",8.5,11,10.5,0,"medium"
"6741",8.5,11,10.5,0,"medium"
"6742",8.5,11,10.5,0,"medium"
"6743",8.5,11,10.5,0,"medium"
"6744",8.5,11,10.5,0,"medium"
"6745",0,3,2,0,"good"
"6746",0,3,2,0,"good"
"6747",0,3,2,0,"good"
"6748",0,3,2,0,"good"
"6749",0,3,2,0,"good"
"6750",0,3,2,0,"good"
"6751",0,3,2,0,"good"
"6752",2,11,4,0,"medium"
"6753",1,11,1,0,"medium"
"6754",1,11,1,0,"medium"
"6755",1,11,1,0,"medium"
"6756",1,11,1,0,"medium"
"6757",1,11,1,0,"medium"
"6758",1,11,1,0,"medium"
"6759",1,11,1,0,"medium"
"6760",1,11,1,0,"medium"
"6761",8.5,11,10.5,0,"medium"
"6762",0,3,2,0,"good"
"6763",2,11,4,0,"medium"
"6764",0,3,2,0,"good"
"6765",2,11,4,0,"medium"
"6766",8.5,11,10.5,0,"medium"
"6767",1,11,1,0,"medium"
"6768",0.5,2,1.5,0,"good"
"6769",3,2,5,0,"good"
"6770",1,2,1,2,"good"
"6771",2,3,4,1,"good"
"6772",7,3,9,0,"good"
"6773",3,3,5,4,"good"
"6774",14,7,16,0,"medium"
"6775",2,9,0,1,"good"
"6776",2,9,0,0,"good"
"6777",0,7,2,0,"good"
"6778",6,7,8,0,"good"
"6779",3,10,5,1,"medium"
"6780",2,10,4,0,"medium"
"6781",2,10,0,0,"medium"
"6782",2,24,0,0,"medium"
"6783",2,24,0,3,"medium"
"6784",8.5,11,10.5,0,"medium"
"6785",1,11,1,0,"medium"
"6786",2,11,4,0,"medium"
"6787",2,65,0,0,"bad"
"6788",2,65,0,0,"bad"
"6789",2,65,0,0,"bad"
"6790",2,65,0,0,"bad"
"6791",2,65,0,0,"bad"
"6792",2,65,0,0,"bad"
"6793",2,65,0,0,"bad"
"6794",2,183,0,0,"bad"
"6795",2,183,0,0,"bad"
"6796",2,183,0,0,"bad"
"6797",2,183,0,0,"bad"
"6798",2,183,0,0,"bad"
"6799",2,183,0,0,"bad"
"6800",2,183,0,0,"bad"
"6801",2,40,0,0,"bad"
"6802",2,40,0,0,"bad"
"6803",2,40,0,0,"bad"
"6804",2,40,0,0,"bad"
"6805",2,40,0,0,"bad"
"6806",2,40,0,0,"bad"
"6807",2,40,0,0,"bad"
"6808",13.5,2,15.5,0,"medium"
"6809",13.5,2,15.5,0,"medium"
"6810",13.5,2,15.5,0,"medium"
"6811",13.5,2,15.5,0,"medium"
"6812",13.5,2,15.5,0,"medium"
"6813",13.5,2,15.5,0,"medium"
"6814",13.5,2,15.5,0,"medium"
"6815",13.5,2,15.5,0,"medium"
"6816",13.5,2,15.5,0,"medium"
"6817",1,2,1,0,"good"
"6818",1,2,1,0,"good"
"6819",1,2,1,0,"good"
"6820",1,2,1,0,"good"
"6821",1,2,1,0,"good"
"6822",1,2,1,0,"good"
"6823",1,2,1,0,"good"
"6824",1,2,1,1,"good"
"6825",1,2,1,0,"good"
"6826",1,2,1,0,"good"
"6827",13.5,2,15.5,0,"medium"
"6828",7,4,9,0,"good"
"6829",7,4,9,0,"good"
"6830",7,4,9,0,"good"
"6831",7,4,9,0,"good"
"6832",7,4,9,0,"good"
"6833",7,4,9,0,"good"
"6834",7,4,9,0,"good"
"6835",7,4,9,0,"good"
"6836",5.5,8,7.5,0,"good"
"6837",5.5,8,7.5,0,"good"
"6838",5.5,8,7.5,0,"good"
"6839",5.5,8,7.5,0,"good"
"6840",5.5,8,7.5,0,"good"
"6841",5.5,8,7.5,0,"good"
"6842",5.5,8,7.5,0,"good"
"6843",5.5,8,7.5,0,"good"
"6844",6,9,8,0,"good"
"6845",6,9,8,0,"good"
"6846",6,9,8,0,"good"
"6847",6,9,8,0,"good"
"6848",6,9,8,0,"good"
"6849",6,9,8,0,"good"
"6850",6,9,8,0,"good"
"6851",6,9,8,0,"good"
"6852",1,9,1,0,"good"
"6853",1,9,1,0,"good"
"6854",1,9,1,0,"good"
"6855",1,9,1,0,"good"
"6856",1,9,1,0,"good"
"6857",1,9,1,0,"good"
"6858",1,9,1,0,"good"
"6859",1,9,1,0,"good"
"6860",1,10,1,0,"medium"
"6861",1,10,1,0,"medium"
"6862",1,10,1,0,"medium"
"6863",1,10,1,0,"medium"
"6864",1,10,1,0,"medium"
"6865",1,10,1,0,"medium"
"6866",1,10,1,0,"medium"
"6867",1,10,1,0,"medium"
"6868",1,10,1,0,"medium"
"6869",1,10,1,0,"medium"
"6870",1,10,1,0,"medium"
"6871",1,10,1,0,"medium"
"6872",1,10,1,0,"medium"
"6873",1,10,1,0,"medium"
"6874",1,10,1,0,"medium"
"6875",1,10,1,0,"medium"
"6876",1,10,3,0,"medium"
"6877",1,10,3,0,"medium"
"6878",1,10,3,0,"medium"
"6879",1,10,3,0,"medium"
"6880",1,10,3,0,"medium"
"6881",1,10,3,0,"medium"
"6882",1,10,3,0,"medium"
"6883",1,10,3,0,"medium"
"6884",2,10,4,0,"medium"
"6885",2,10,4,0,"medium"
"6886",2,10,4,0,"medium"
"6887",2,10,4,0,"medium"
"6888",2,10,4,0,"medium"
"6889",2,10,4,0,"medium"
"6890",2,10,4,0,"medium"
"6891",2,10,4,0,"medium"
"6892",1,11,3,0,"medium"
"6893",1,11,3,0,"medium"
"6894",1,11,3,0,"medium"
"6895",1,11,3,0,"medium"
"6896",1,11,3,0,"medium"
"6897",1,11,3,0,"medium"
"6898",1,11,3,0,"medium"
"6899",1,11,3,0,"medium"
"6900",3,11,5,0,"medium"
"6901",3,11,5,0,"medium"
"6902",3,11,5,0,"medium"
"6903",3,11,5,0,"medium"
"6904",3,11,5,0,"medium"
"6905",3,11,5,0,"medium"
"6906",3,11,5,0,"medium"
"6907",3,11,5,0,"medium"
"6908",18,12,20,0,"medium"
"6909",18,12,20,0,"medium"
"6910",18,12,20,0,"medium"
"6911",18,12,20,0,"medium"
"6912",18,12,20,0,"medium"
"6913",18,12,20,0,"medium"
"6914",18,12,20,0,"medium"
"6915",18,12,20,0,"medium"
"6916",18,12,20,1,"medium"
"6917",1,2,1,1,"good"
"6918",13.5,2,15.5,0,"medium"
"6919",7,4,9,4,"good"
"6920",5.5,8,7.5,1,"good"
"6921",18,12,20,0,"medium"
"6922",18,12,20,0,"medium"
"6923",18,12,20,0,"medium"
"6924",18,12,20,0,"medium"
"6925",18,12,20,0,"medium"
"6926",18,12,20,0,"medium"
"6927",18,12,20,0,"medium"
"6928",18,12,20,0,"medium"
"6929",18,12,20,0,"medium"
"6930",2,8,4,0,"good"
"6931",2,8,4,0,"good"
"6932",2,8,4,0,"good"
"6933",2,8,4,0,"good"
"6934",2,8,4,0,"good"
"6935",2,8,4,0,"good"
"6936",2,8,4,0,"good"
"6937",2,8,4,0,"good"
"6938",18,12,20,0,"medium"
"6939",18,12,20,0,"medium"
"6940",18,12,20,0,"medium"
"6941",18,12,20,0,"medium"
"6942",18,12,20,0,"medium"
"6943",18,12,20,0,"medium"
"6944",18,12,20,0,"medium"
"6945",18,12,20,0,"medium"
"6946",16,9,18,0,"medium"
"6947",16,9,18,0,"medium"
"6948",16,9,18,0,"medium"
"6949",16,9,18,0,"medium"
"6950",16,9,18,0,"medium"
"6951",16,9,18,0,"medium"
"6952",16,9,18,0,"medium"
"6953",16,9,18,0,"medium"
"6954",16,9,18,0,"medium"
"6955",5,11,7,0,"medium"
"6956",5,11,7,0,"medium"
"6957",5,11,7,0,"medium"
"6958",5,11,7,0,"medium"
"6959",5,11,7,0,"medium"
"6960",5,11,7,0,"medium"
"6961",5,11,7,0,"medium"
"6962",5,11,7,0,"medium"
"6963",16,9,18,0,"medium"
"6964",5.5,14,7.5,0,"medium"
"6965",5.5,14,7.5,0,"medium"
"6966",5.5,14,7.5,0,"medium"
"6967",5.5,14,7.5,0,"medium"
"6968",5.5,14,7.5,0,"medium"
"6969",5.5,14,7.5,0,"medium"
"6970",5.5,14,7.5,0,"medium"
"6971",5.5,14,7.5,0,"medium"
"6972",3,15,5,0,"medium"
"6973",3,15,5,0,"medium"
"6974",3,15,5,0,"medium"
"6975",3,15,5,0,"medium"
"6976",3,15,5,0,"medium"
"6977",3,15,5,0,"medium"
"6978",3,15,5,0,"medium"
"6979",3,15,5,0,"medium"
"6980",2.5,15,4.5,0,"medium"
"6981",2.5,15,4.5,0,"medium"
"6982",2.5,15,4.5,0,"medium"
"6983",2.5,15,4.5,0,"medium"
"6984",2.5,15,4.5,0,"medium"
"6985",2.5,15,4.5,0,"medium"
"6986",2.5,15,4.5,0,"medium"
"6987",2.5,15,4.5,0,"medium"
"6988",25.5,18,27.5,0,"medium"
"6989",25.5,18,27.5,0,"medium"
"6990",25.5,18,27.5,0,"medium"
"6991",25.5,18,27.5,0,"medium"
"6992",25.5,18,27.5,0,"medium"
"6993",25.5,18,27.5,0,"medium"
"6994",25.5,18,27.5,0,"medium"
"6995",25.5,18,27.5,0,"medium"
"6996",25.5,18,27.5,0,"medium"
"6997",25.5,18,27.5,0,"medium"
"6998",7,23,9,0,"medium"
"6999",7,23,9,0,"medium"
"7000",7,23,9,0,"medium"
"7001",7,23,9,0,"medium"
"7002",7,23,9,0,"medium"
"7003",7,23,9,0,"medium"
"7004",7,23,9,0,"medium"
"7005",7,23,9,0,"medium"
"7006",7.2,24,9.2,0,"medium"
"7007",7.2,24,9.2,0,"medium"
"7008",7.2,24,9.2,0,"medium"
"7009",7.2,24,9.2,0,"medium"
"7010",7.2,24,9.2,0,"medium"
"7011",7.2,24,9.2,0,"medium"
"7012",7.2,24,9.2,0,"medium"
"7013",7.2,24,9.2,0,"medium"
"7014",25.5,18,27.5,0,"medium"
"7015",25.5,18,27.5,0,"medium"
"7016",6,9,8,0,"good"
"7017",1,9,1,1,"good"
"7018",1,10,3,0,"medium"
"7019",1,10,1,1,"medium"
"7020",7,24,9,0,"medium"
"7021",7,24,9,0,"medium"
"7022",7,24,9,0,"medium"
"7023",7,24,9,0,"medium"
"7024",7,24,9,0,"medium"
"7025",7,24,9,0,"medium"
"7026",7,24,9,0,"medium"
"7027",7,24,9,0,"medium"
"7028",7.2,27,9.2,0,"medium"
"7029",7.2,27,9.2,0,"medium"
"7030",7.2,27,9.2,0,"medium"
"7031",7.2,27,9.2,0,"medium"
"7032",7.2,27,9.2,0,"medium"
"7033",7.2,27,9.2,0,"medium"
"7034",7.2,27,9.2,0,"medium"
"7035",7.2,27,9.2,0,"medium"
"7036",2,10,4,0,"medium"
"7037",6.5,28,8.5,0,"medium"
"7038",6.5,28,8.5,0,"medium"
"7039",6.5,28,8.5,0,"medium"
"7040",6.5,28,8.5,0,"medium"
"7041",6.5,28,8.5,0,"medium"
"7042",6.5,28,8.5,0,"medium"
"7043",6.5,28,8.5,0,"medium"
"7044",6.5,28,8.5,0,"medium"
"7045",1,28,1,0,"medium"
"7046",1,28,1,0,"medium"
"7047",1,28,1,0,"medium"
"7048",1,28,1,0,"medium"
"7049",1,28,1,0,"medium"
"7050",1,28,1,0,"medium"
"7051",1,28,1,0,"medium"
"7052",1,28,1,0,"medium"
"7053",6.2,29,8.2,0,"medium"
"7054",6.2,29,8.2,0,"medium"
"7055",6.2,29,8.2,0,"medium"
"7056",6.2,29,8.2,0,"medium"
"7057",6.2,29,8.2,0,"medium"
"7058",6.2,29,8.2,0,"medium"
"7059",6.2,29,8.2,0,"medium"
"7060",6.2,29,8.2,0,"medium"
"7061",5.5,30,7.5,0,"bad"
"7062",5.5,30,7.5,0,"bad"
"7063",5.5,30,7.5,0,"bad"
"7064",5.5,30,7.5,0,"bad"
"7065",5.5,30,7.5,0,"bad"
"7066",5.5,30,7.5,0,"bad"
"7067",5.5,30,7.5,0,"bad"
"7068",5.5,30,7.5,0,"bad"
"7069",5,30,7,0,"bad"
"7070",5,30,7,0,"bad"
"7071",5,30,7,0,"bad"
"7072",5,30,7,0,"bad"
"7073",5,30,7,0,"bad"
"7074",5,30,7,0,"bad"
"7075",5,30,7,0,"bad"
"7076",5,30,7,0,"bad"
"7077",5,30,7,0,"bad"
"7078",0,31,2,0,"bad"
"7079",0,31,2,0,"bad"
"7080",0,31,2,0,"bad"
"7081",0,31,2,0,"bad"
"7082",0,31,2,0,"bad"
"7083",0,31,2,0,"bad"
"7084",0,31,2,0,"bad"
"7085",0,31,2,0,"bad"
"7086",1,10,1,0,"medium"
"7087",1,11,3,0,"medium"
"7088",3,11,5,5,"medium"
"7089",2,8,4,0,"good"
"7090",18,12,20,2,"medium"
"7091",16,9,18,2,"medium"
"7092",5,11,7,3,"medium"
"7093",5.5,14,7.5,0,"medium"
"7094",2.5,21,4.5,0,"medium"
"7095",2.5,21,4.5,0,"medium"
"7096",2.5,21,4.5,0,"medium"
"7097",2.5,21,4.5,0,"medium"
"7098",2.5,21,4.5,0,"medium"
"7099",2.5,21,4.5,0,"medium"
"7100",2.5,21,4.5,0,"medium"
"7101",2.5,21,4.5,0,"medium"
"7102",2,21,4,0,"medium"
"7103",2,21,4,0,"medium"
"7104",2,21,4,0,"medium"
"7105",2,21,4,0,"medium"
"7106",2,21,4,0,"medium"
"7107",2,21,4,0,"medium"
"7108",2,21,4,0,"medium"
"7109",2,21,4,0,"medium"
"7110",2,22,4,0,"medium"
"7111",2,22,4,0,"medium"
"7112",2,22,4,0,"medium"
"7113",2,22,4,0,"medium"
"7114",2,22,4,0,"medium"
"7115",2,22,4,0,"medium"
"7116",2,22,4,0,"medium"
"7117",2,22,4,0,"medium"
"7118",3,22,5,0,"medium"
"7119",3,22,5,0,"medium"
"7120",3,22,5,0,"medium"
"7121",3,22,5,0,"medium"
"7122",3,22,5,0,"medium"
"7123",3,22,5,0,"medium"
"7124",3,22,5,0,"medium"
"7125",3,22,5,0,"medium"
"7126",1,20,1,0,"medium"
"7127",1,20,1,0,"medium"
"7128",1,20,1,0,"medium"
"7129",1,20,1,0,"medium"
"7130",1,20,1,0,"medium"
"7131",1,20,1,0,"medium"
"7132",1,20,1,0,"medium"
"7133",1,20,1,0,"medium"
"7134",0,22,2,0,"medium"
"7135",0,22,2,0,"medium"
"7136",0,22,2,0,"medium"
"7137",0,22,2,0,"medium"
"7138",0,22,2,0,"medium"
"7139",0,22,2,0,"medium"
"7140",0,22,2,0,"medium"
"7141",0,22,2,0,"medium"
"7142",1,22,3,0,"medium"
"7143",1,22,3,0,"medium"
"7144",1,22,3,0,"medium"
"7145",1,22,3,0,"medium"
"7146",1,22,3,0,"medium"
"7147",1,22,3,0,"medium"
"7148",1,22,3,0,"medium"
"7149",1,22,3,0,"medium"
"7150",1,22,3,0,"medium"
"7151",1,22,3,0,"medium"
"7152",1,22,3,0,"medium"
"7153",1,22,3,0,"medium"
"7154",1,22,3,0,"medium"
"7155",1,22,3,0,"medium"
"7156",1,22,3,0,"medium"
"7157",1,22,3,0,"medium"
"7158",2,23,4,0,"medium"
